Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2013,2,,54,15,Brewers,Y,$1350000,Devin Williams (minors)\willide03,RHP,1.8,46,1,0,.000,.000,69,9,2,2.26,1.17,0,HS,Hazelwood West HS (Hazelwood MO)
2013,2,,72,33,Brewers,Y,$771000,Tucker Neuhaus (minors),SS,,,,,,,,,,,,,HS,Wharton HS (Tampa FL)
2013,3,,90,17,Brewers,Y,$584300,Barrett Astin (minors)\astinba01,RHP,-0.1,6,1,0,.000,.000,6,0,0,6.75,2.00,0,4Yr,University of Arkansas (Fayetteville AR)
2013,4,,122,16,Brewers,Y,$400000,Taylor Williams (minors)\willita01,RHP,-1.2,74,5,0,.200,.400,91,3,5,5.17,1.52,6,4Yr,Kent State University (Kent OH)
2013,5,,152,16,Brewers,Y,$250000,Josh Uhen (minors),RHP,,,,,,,,,,,,,4Yr,University of Wisconsin-Milwaukee (Milwaukee WI)
2013,6,,182,16,Brewers,Y,$30000,Garrett Cooper (minors)\coopega03,1B,3.1,229,764,28,.280,.799,,,,,,,4Yr,Auburn University (Auburn AL)
2013,7,,212,16,Brewers,Y,$170000,Omar Garcia (minors),CF,,,,,,,,,,,,,4Yr,Miami-Dade College Kendall Campus (Miami FL)
2013,8,,242,16,Brewers,Y,$150000,Brandon Diaz (minors),CF,,,,,,,,,,,,,HS,American Heritage HS (Plantation FL)
2013,9,,272,16,Brewers,Y,$125000,Tyler Linehan (minors),LHP,,,,,,,,,,,,,4Yr,California State University Fresno (Fresno CA)
2013,10,,302,16,Brewers,Y,$25000,Michael Ratterree (minors),RF,,,,,,,,,,,,,4Yr,Rice University (Houston TX)
2013,11,,332,16,Brewers,Y,,Andy Hillis (minors),RHP,,,,,,,,,,,,,4Yr,Lee University (Cleveland TN)
2013,12,,362,16,Brewers,Y,$125000,Trevor Seidenberger (minors),LHP,,,,,,,,,,,,,4Yr,Texas Christian University (Fort Worth TX)
2013,13,,392,16,Brewers,Y,$100000,Tanner Norton (minors),C,,,,,,,,,,,,,HS,Bishop Brossart HS (Alexandria KY)
2013,14,,422,16,Brewers,Y,$100000,Hobbs Johnson (minors),LHP,,,,,,,,,,,,,4Yr,University of North Carolina at Chapel Hill (Chapel Hill NC)
2013,15,,452,16,Brewers,Y,$100000,David Denson (minors),1B,,,,,,,,,,,,,HS,South Hills HS (West Covina CA)
2013,16,,482,16,Brewers,N,,Corey Miller (minors),RHP,,,,,,,,,,,,,4Yr,Pepperdine University (Malibu CA)
2013,17,,512,16,Brewers,Y,,Brandon Moore (minors),RHP,,,,,,,,,,,,,4Yr,University of Arkansas (Fayetteville AR)
2013,18,,542,16,Brewers,Y,,Clint Terry (minors),LHP,,,,,,,,,,,,,4Yr,Lee University (Cleveland TN)
