Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2019,1,,7,7,Reds,Y,$5432400,Nick Lodolo (minors),P,,,,,,,,,,,,,4Yr,Texas Christian University (Fort Worth TX)
2019,2,,49,8,Reds,Y,$1797500,Rece Hinds (minors),SS,,,,,,,,,,,,,HS,IMG Academy (Bradenton FL)
2019,3,,85,7,Reds,Y,$1497500,Tyler Callihan (minors),2B,,,,,,,,,,,,,HS,Providence HS (Jacksonville FL)
2019,4,,114,7,Reds,Y,$397500,Ivan Johnson (minors),2B,,,,,,,,,,,,,JC,Chipola College (Marianna FL)
2019,5,,144,7,Reds,Y,$112500,Evan Kravetz (minors),P,,,,,,,,,,,,,4Yr,Rice University (Houston TX)
2019,6,,174,7,Reds,Y,$247500,Graham Ashcraft (minors),P,,,,,,,,,,,,,4Yr,University of Alabama at Birmingham (Birmingham AL)
2019,7,,204,7,Reds,Y,$197500,Eric Yang (minors),C,,,,,,,,,,,,,4Yr,University of California Santa Barbara (Santa Barbara CA)
2019,8,,234,7,Reds,Y,$147500,Quin Cotton (minors),CF,,,,,,,,,,,,,4Yr,Grand Canyon University (Phoenix AZ)
2019,9,,264,7,Reds,Y,$17500,TJ Hopkins (minors),CF,,,,,,,,,,,,,4Yr,University of South Carolina (Columbia SC)
2019,10,,294,7,Reds,Y,$7500,Jake Stevenson (minors),P,,,,,,,,,,,,,4Yr,University of Minnesota (Minneapolis MN)
2019,11,,324,7,Reds,Y,$125000,Wendell Marrero (minors),RF,,,,,,,,,,,,,HS,Puerto Rico Baseball Academy (Gurabo Puerto Rico)
2019,12,,354,7,Reds,Y,$249000,Yan Contreras (minors),SS,,,,,,,,,,,,,HS,Puerto Rico Baseball Academy (Gurabo Puerto Rico)
2019,13,,384,7,Reds,Y,$149500,Luke Berryhill (minors),C,,,,,,,,,,,,,4Yr,University of South Carolina (Columbia SC)
2019,14,,414,7,Reds,Y,$25000,Garrett Wolforth (minors),C,,,,,,,,,,,,,4Yr,Nova Southeastern University (Fort Lauderdale FL)
2019,15,,444,7,Reds,Y,$25000,Matt Lloyd (minors),OF,,,,,,,,,,,,,4Yr,Indiana University Bloomington (Bloomington IN)
