Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2017,1,,7,7,Diamondbacks,Y,$5016300,Pavin Smith (minors)\smithpa04,1B,0.5,94,333,8,.267,.732,,,,,,,4Yr,University of Virginia (Charlottesville VA)
2017,2,,44,8,Diamondbacks,Y,$1560100,Drew Ellis (minors),3B,,,,,,,,,,,,,4Yr,University of Louisville (Louisville KY)
2017,2,,68,32,Diamondbacks,Y,$881100,Daulton Varsho (minors)\varshda01,C,-0.4,66,169,3,.172,.563,,,,,,,4Yr,University of Wisconsin-Milwaukee (Milwaukee WI)
2017,3,,82,7,Diamondbacks,Y,$1000000,Matt Tabor (minors),RHP,,,,,,,,,,,,,HS,Milton Academy (Milton MA)
2017,4,,112,7,Diamondbacks,Y,$477800,Harrison Francis (minors),RHP,,,,,,,,,,,,,HS,Lawton Chiles HS (Tallahassee FL)
2017,5,,142,7,Diamondbacks,Y,$550000,Buddy Kennedy (minors),3B,,,,,,,,,,,,,HS,Millville Senior HS (Millville NJ)
2017,6,,172,7,Diamondbacks,Y,$225000,Brian Shaffer (minors),RHP,,,,,,,,,,,,,4Yr,University of Maryland (College Park MD)
2017,7,,202,7,Diamondbacks,Y,,Jose Caballero (minors),SS,,,,,,,,,,,,,JC,Chipola College (Marianna FL)
2017,8,,232,7,Diamondbacks,Y,$150000,Tim Susnara (minors),C,,,,,,,,,,,,,4Yr,University of Oregon (Eugene OR)
2017,9,,262,7,Diamondbacks,Y,$10000,Cam Duzenack (minors),SS,,,,,,,,,,,,,4Yr,Dallas Baptist University (Dallas TX)
2017,10,,292,7,Diamondbacks,Y,$10000,Ryan Grotjohn (minors),SS,,,,,,,,,,,,,4Yr,California State University Bakersfield (Bakersfield CA)
2017,11,,322,7,Diamondbacks,Y,$125000,Tra Holmes (minors),CF,,,,,,,,,,,,,4Yr,Faulkner University (Montgomery AL)
2017,12,,352,7,Diamondbacks,Y,$125000,Matt Brill (minors),RHP,,,,,,,,,,,,,4Yr,Appalachian State University (Boone NC)
2017,13,,382,7,Diamondbacks,N,,Riley Cabral (minors),RHP,,,,,,,,,,,,,JC,Chipola College (Marianna FL)
2017,14,,412,7,Diamondbacks,Y,$75000,Keshawn Lynch (minors),2B,,,,,,,,,,,,,JC,State College of Florida Manatee-Sarasota (Bradenton FL)
