Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2012,1,,10,10,Rockies,Y,$2600000,David Dahl (minors)\dahlda01,OF,0.6,311,1097,42,.273,.788,,,,,,,HS,Oak Mountain HS (Birmingham AL)
2012,1s,,46,46,Rockies,Y,$1000000,*Eddie Butler (minors)\butleed01,RHP,-2.4,58,61,0,.049,.129,79,12,22,5.80,1.66,2,4Yr,Radford University (Radford VA)
2012,2,,73,13,Rockies,Y,$1000000,Max White (minors),CF,,,,,,,,,,,,,HS,Williston HS (Williston FL)
2012,3,,105,10,Rockies,Y,$454000,Tom Murphy (minors)\murphto04,C,2.7,207,612,34,.235,.749,3,0,0,6.00,0.67,0,4Yr,University at Buffalo State University of New York (Buffalo NY)
2012,3,,128,33,Rockies,Y,$363700,*Ryan Warner (minors),RHP,,,,,,,,,,,,,HS,Pine Creek HS (Colorado Springs CO)
2012,4,,138,10,Rockies,Y,$330300,Seth Willoughby (minors),RHP,,,,,,,,,,,,,4Yr,Xavier University (Cincinnati OH)
2012,5,,168,10,Rockies,Y,$75000,Matt Wessinger (minors),SS,,,,,,,,,,,,,4Yr,St. John's University (Queens NY)
2012,6,,198,10,Rockies,Y,$185200,Matt Carasiti (minors)\carasma01,RHP,-0.6,20,1,0,.000,.000,30,1,1,7.46,2.05,0,4Yr,St. John's University (Queens NY)
2012,7,,228,10,Rockies,Y,$185000,Wilfredo Rodriguez (minors),C,,,,,,,,,,,,,HS,Puerto Rico Baseball Academy (Gurabo Puerto Rico)
2012,8,,258,10,Rockies,Y,$35000,Derek Jones (minors),RF,,,,,,,,,,,,,4Yr,Washington State University (Pullman WA)
2012,9,,288,10,Rockies,Y,$128500,Zach Jemiola (minors),RHP,,,,,,,,,,,,,HS,Great Oak HS (Temecula CA)
2012,10,,318,10,Rockies,Y,$25000,Ben Waldrip (minors),1B,,,,,,,,,,,,,4Yr,Jacksonville State University (Jacksonville AL)
2012,11,,348,10,Rockies,Y,$100000,T.J. Oakes (minors),RHP,,,,,,,,,,,,,4Yr,University of Minnesota (Minneapolis MN)
2012,12,,378,10,Rockies,Y,$125000,Correlle Prime (minors),1B,,,,,,,,,,,,,HS,Manatee HS (Bradenton FL)
2012,13,,408,10,Rockies,Y,,Kyle Von Tungeln (minors),CF,,,,,,,,,,,,,4Yr,Texas Christian University (Fort Worth TX)
