Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2019,1,,22,22,Rays,Y,$3024500,Greg Jones (minors),SS,,,,,,,,,,,,,4Yr,University of North Carolina at Wilmington (Wilmington NC)
2019,1,,36,36,Rays,Y,$2042900,JJ Goss (minors),P,,,,,,,,,,,,,HS,Cypress Ranch HS (Cypress TX)
2019,1,,40,40,Rays,Y,$1722500,Seth Johnson (minors),P,,,,,,,,,,,,,4Yr,Campbell University (Buies Creek NC)
2019,2,,61,20,Rays,Y,$1127200,John Doxakis (minors),P,,,,,,,,,,,,,4Yr,Texas A&M University (College Station TX)
2019,3,,99,21,Rays,Y,$472500,Shane Sasaki (minors),CF,,,,,,,,,,,,,HS,Iolani HS (Honolulu HI)
2019,4,,128,21,Rays,Y,$440400,Graeme Stinson (minors),P,,,,,,,,,,,,,4Yr,Duke University (Durham NC)
2019,5,,158,21,Rays,Y,$297500,Ben Brecht (minors),P,,,,,,,,,,,,,4Yr,University of California Santa Barbara (Santa Barbara CA)
2019,6,,188,21,Rays,Y,$197500,Colby White (minors),P,,,,,,,,,,,,,4Yr,Mississippi State University (Mississippi State MS)
2019,7,,218,21,Rays,Y,$197600,Jake Guenther (minors),1B,,,,,,,,,,,,,4Yr,Texas Christian University (Fort Worth TX)
2019,8,,248,21,Rays,Y,$162900,Nathan Wiles (minors),P,,,,,,,,,,,,,4Yr,University of Oklahoma (Norman OK)
2019,9,,278,21,Rays,Y,$148300,Evan McKendry (minors),P,,,,,,,,,,,,,4Yr,University of Miami (Coral Gables FL)
2019,10,,308,21,Rays,Y,$67500,Jonathan Embry (minors),C,,,,,,,,,,,,,4Yr,Liberty University (Lynchburg VA)
2019,11,,338,21,Rays,Y,$125000,Ben Troike (minors),SS,,,,,,,,,,,,,4Yr,University of Illinois at Urbana-Champaign (Champaign IL)
