Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2017,1,,14,14,Royals,Y,$3450000,Nick Pratto (minors),1B,,,,,,,,,,,,,HS,Huntington Beach HS (Huntington Beach CA)
2017,2,,52,16,Royals,Y,$2097500,MJ Melendez (minors),C,,,,,,,,,,,,,HS,Westminster Christian School (Miami FL)
2017,2,,73,37,Royals,Y,$826500,Evan Steele (minors),LHP,,,,,,,,,,,,,JC,Chipola College (Marianna FL)
2017,3,,90,15,Royals,Y,$557500,Daniel Tillo (minors),LHP,,,,,,,,,,,,,JC,Iowa Western Community College (Council Bluffs IA)
2017,4,,120,15,Royals,Y,$397500,Michael Gigliotti (minors),CF,,,,,,,,,,,,,4Yr,Lipscomb University (Nashville TN)
2017,5,,150,15,Royals,Y,$397500,Charlie Neuweiler (minors),RHP,,,,,,,,,,,,,HS,McClancy Memorial HS (East Elmhurst NY)
2017,6,,180,15,Royals,Y,$2500,Tyler Zuber (minors)\zuberty01,RHP,-0.1,1,1,0,.000,.000,43,1,4,5.08,1.64,0,4Yr,Arkansas State University (Jonesboro AR)
2017,7,,210,15,Royals,Y,$337500,Brewer Hicklen (minors),OF,,,,,,,,,,,,,4Yr,University of Alabama at Birmingham (Birmingham AL)
2017,8,,240,15,Royals,Y,$2500,Holden Capps (minors),LHP,,,,,,,,,,,,,4Yr,University of Central Oklahoma (Edmond OK)
2017,9,,270,15,Royals,Y,$2500,J.C. Cloney (minors),LHP,,,,,,,,,,,,,4Yr,University of Arizona (Tucson AZ)
2017,10,,300,15,Royals,Y,$2500,Jordan Floyd (minors),LHP,,,,,,,,,,,,,4Yr,Kansas State University (Manhattan KS)
2017,11,,330,15,Royals,Y,$125000,Sal Biasi (minors),RHP,,,,,,,,,,,,,4Yr,Pennsylvania State University (State College PA)
2017,12,,360,15,Royals,Y,$125000,Collin Snider (minors),RHP,,,,,,,,,,,,,4Yr,Vanderbilt University (Nashville TN)
2017,13,,390,15,Royals,N,,Cason Sherrod (minors),RHP,,,,,,,,,,,,,4Yr,Texas A&M University (College Station TX)
2017,14,,420,15,Royals,Y,$297500,Isaiah Henry (minors),RHP,,,,,,,,,,,,,HS,North Shore HS (Harris TX)
2017,15,,450,15,Royals,Y,$125000,Robert Garcia (minors),LHP,,,,,,,,,,,,,4Yr,University of California Davis (Davis CA)
