Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2015,1,,10,10,Phillies,Y,$3231300,Cornelius Randolph (minors),SS,,,,,,,,,,,,,HS,Griffin HS (Griffin GA)
2015,2,,48,6,Phillies,Y,$1259600,Scott Kingery (minors)\kingesc01,2B,0.7,324,1042,30,.229,.667,1,0,0,13.50,3.00,0,4Yr,University of Arizona (Tucson AZ)
2015,3,,83,8,Phillies,Y,$719800,Luke Williams (minors)\willilu01,SS,0.1,22,50,1,.280,.741,,,,,,,HS,Dana Hills HS (Dana Point CA)
2015,4,,114,9,Phillies,Y,$200000,Kyle Martin (minors),1B,,,,,,,,,,,,,4Yr,University of South Carolina (Columbia SC)
2015,5,,144,9,Phillies,Y,$420000,Bailey Falter (minors)\falteba01,LHP,0.4,6,2,0,.000,.000,6,0,0,2.57,0.86,0,HS,Chino Hills HS (Chino Hills CA)
2015,6,,174,9,Phillies,Y,$279300,Tyler Gilbert (minors),LHP,,,,,,,,,,,,,4Yr,University of Southern California (Los Angeles CA)
2015,7,,204,9,Phillies,Y,$209300,Luke Leftwich (minors),RHP,,,,,,,,,,,,,4Yr,Wofford College (Spartanburg SC)
2015,8,,234,9,Phillies,Y,$350000,Greg Pickett (minors),OF,,,,,,,,,,,,,HS,Legend HS (Parker CO)
2015,9,,264,9,Phillies,Y,$162400,Mark Laird (minors),CF,,,,,,,,,,,,,4Yr,Louisiana State University (Baton Rouge LA)
2015,10,,294,9,Phillies,Y,$10000,Josh Tobias (minors),3B,,,,,,,,,,,,,4Yr,University of Florida (Gainesville FL)
2015,11,,324,9,Phillies,Y,$100000,Edgar Cabral (minors),C,,,,,,,,,,,,,JC,Mount San Antonio College (Walnut CA)
2015,12,,354,9,Phillies,Y,$100000,Skylar Hunter (minors),RHP,,,,,,,,,,,,,4Yr,The Citadel (Charleston SC)
2015,13,,384,9,Phillies,Y,,Zach Coppola (minors),CF,,,,,,,,,,,,,4Yr,South Dakota State University (Brookings SD)
2015,14,,414,9,Phillies,Y,,Austin Bossart (minors),C,,,,,,,,,,,,,4Yr,University of Pennsylvania (Philadelphia PA)
2015,15,,444,9,Phillies,Y,,Dylan Bosheers (minors),SS,,,,,,,,,,,,,4Yr,Tennessee Technological University (Cookeville TN)
2015,16,,474,9,Phillies,Y,,Brendon Hayden (minors),1B,,,,,,,,,,,,,4Yr,Virginia Polytechnic Institute and State University (Blacksburg VA)
