Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2015,1,,24,24,Dodgers,Y,$1777500,Walker Buehler (minors)\buehlwa01,RHP,8.5,76,139,1,.122,.323,87,32,10,3.00,1.00,0,4Yr,Vanderbilt University (Nashville TN)
2015,1,,35,35,Dodgers,N,,Kyle Funkhouser (minors)\funkhky01,RHP,0.2,1,0,0,,,35,3,1,4.44,1.46,0,4Yr,University of Louisville (Louisville KY)
2015,2,,67,25,Dodgers,Y,$997500,Mitchell Hansen (minors),OF,,,,,,,,,,,,,HS,Plano HS (Plano TX)
2015,2,,74,32,Dodgers,Y,$722500,Josh Sborz (minors)\sborzjo01,RHP,-0.2,11,1,0,.000,.000,44,3,4,5.08,1.31,1,4Yr,University of Virginia (Charlottesville VA)
2015,3,,101,26,Dodgers,Y,$222500,Phil Pfeifer (minors),LHP,,,,,,,,,,,,,4Yr,Vanderbilt University (Nashville TN)
2015,4,,132,27,Dodgers,Y,$347500,Willie Calhoun (minors)\calhowi01,2B,-1.1,219,747,30,.248,.722,,,,,,,JC,Yavapai College (Prescott AZ)
2015,5,,162,27,Dodgers,Y,$918600,Brendon Davis (minors),SS,,,,,,,,,,,,,HS,Lakewood HS (Lakewood CA)
2015,6,,192,27,Dodgers,Y,$222500,Edwin Rios (minors)\riosed01,1B,0.5,85,174,13,.207,.790,,,,,,,4Yr,Florida International University (Miami FL)
2015,7,,222,27,Dodgers,Y,$147500,Andrew Sopko (minors),RHP,,,,,,,,,,,,,4Yr,Gonzaga University (Spokane WA)
2015,8,,252,27,Dodgers,Y,$17500,Tommy Bergjans (minors),RHP,,,,,,,,,,,,,4Yr,Haverford College (Haverford PA)
2015,9,,282,27,Dodgers,Y,$2500,Kevin Brown (minors),RHP,,,,,,,,,,,,,4Yr,California State University Dominguez Hills (Carson CA)
2015,10,,312,27,Dodgers,Y,$2500,Logan Landon (minors),CF,,,,,,,,,,,,,4Yr,University of Texas Pan American (Edinburg TX)
2015,11,,342,27,Dodgers,Y,$647500,Imani Abdullah (minors),RHP,,,,,,,,,,,,,HS,Madison HS (San Diego CA)
