Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2018,1,,30,30,Dodgers,N,,J.T. Ginn (minors),RHP,,,,,,,,,,,,,HS,Brandon HS (Brandon MS)
2018,2,,68,25,Dodgers,Y,$1229500,Michael Grove (minors),RHP,,,,,,,,,,,,,4Yr,West Virginia University (Morgantown WV)
2018,3,,104,26,Dodgers,Y,$563240,John Rooney (minors),LHP,,,,,,,,,,,,,4Yr,Hofstra University (Hempstead NY)
2018,4,,134,30,Dodgers,Y,$497500,Braydon Fisher (minors),P,,,,,,,,,,,,,HS,Clear Falls HS (League City TX)
2018,5,,164,30,Dodgers,Y,$272500,Devin Mann (minors),2B,,,,,,,,,,,,,4Yr,University of Louisville (Louisville KY)
2018,6,,194,30,Dodgers,Y,$202500,Bryan Warzek (minors),P,,,,,,,,,,,,,4Yr,University of New Orleans (New Orleans LA)
2018,7,,224,30,Dodgers,Y,$157500,James Outman (minors),RF,,,,,,,,,,,,,4Yr,California State University Sacramento (Sacramento CA)
2018,8,,254,30,Dodgers,Y,$47500,Luke Heyer (minors),2B,,,,,,,,,,,,,4Yr,University of Kentucky (Lexington KY)
2018,9,,284,30,Dodgers,Y,$7500,Josh McLain (minors),CF,,,,,,,,,,,,,4Yr,North Carolina State University (Raleigh NC)
2018,10,,314,30,Dodgers,Y,$134300,Deacon Liput (minors),2B,,,,,,,,,,,,,4Yr,University of Florida (Gainesville FL)
2018,11,,344,30,Dodgers,Y,$125000,Stephen Kolek (minors),RHP,,,,,,,,,,,,,4Yr,Texas A&M University (College Station TX)
2018,12,,374,30,Dodgers,Y,$125000,Hunter Feduccia (minors),C,,,,,,,,,,,,,4Yr,Louisiana State University (Baton Rouge LA)
2018,13,,404,30,Dodgers,Y,$125000,Dillon Paulson (minors),1B,,,,,,,,,,,,,4Yr,University of Southern California (Los Angeles CA)
2018,14,,434,30,Dodgers,N,,Brandon White (minors),RHP,,,,,,,,,,,,,HS,W. F. West HS (Chehalis WA)
2018,15,,464,30,Dodgers,Y,$152500,Julian Smith (minors),LHP,,,,,,,,,,,,,4Yr,Catawba Valley Community College (Hickory NC)
2018,16,,494,30,Dodgers,N,,Trey Dillard (minors),RHP,,,,,,,,,,,,,JC,San Jacinto College North Campus (Houston TX)
2018,17,,524,30,Dodgers,Y,$147500,Aldrich De Jongh (minors),OF,,,,,,,,,,,,,JC,Hillsborough Community College (Tampa FL)
2018,18,,554,30,Dodgers,Y,$125000,Niko Hulsizer (minors),OF,,,,,,,,,,,,,4Yr,Morehead State University (Morehead KY)
2018,19,,584,30,Dodgers,Y,$125000,Sam McWilliams (minors),OF,,,,,,,,,,,,,JC,Meridian Community College (Meridian MS)
2018,20,,614,30,Dodgers,Y,$125000,Caleb Sampen (minors),P,,,,,,,,,,,,,4Yr,Wright State University (Dayton OH)
2018,21,,644,30,Dodgers,Y,$125000,Tre Todd (minors),C,,,,,,,,,,,,,4Yr,Liberty University (Lynchburg VA)
2018,22,,674,30,Dodgers,Y,$125000,Meaux Landry (minors),1B,,,,,,,,,,,,,JC,Pearl River Community College (Poplarville MS)
