Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2018,1,,29,29,Indians,Y,$2578137,Bo Naylor (minors),C,,,,,,,,,,,,,HS,St. Joan of Arc Catholic SS (Mississauga ON)
2018,1,,35,35,Indians,Y,$2246022,Ethan Hankins (minors),RHP,,,,,,,,,,,,,HS,Forsyth Central HS (Gainesville GA)
2018,1,,41,41,Indians,Y,$1350000,Lenny Torres (minors),RHP,,,,,,,,,,,,,HS,The Beacon School (New York NY)
2018,2,,67,24,Indians,Y,$750000,Nick Sandlin (minors)\sandlni01,RHP,0.8,3,0,0,,,21,1,0,1.96,1.00,0,4Yr,University of Southern Mississippi (Hattiesburg MS)
2018,3,,103,25,Indians,Y,$475000,Richie Palacios (minors),SS,,,,,,,,,,,,,4Yr,Towson University (Towson MD)
2018,4,,133,29,Indians,Y,$50000,Adam Scott (minors),LHP,,,,,,,,,,,,,4Yr,Wofford College (Spartanburg SC)
2018,5,,163,29,Indians,Y,$185000,Steven Kwan (minors),CF,,,,,,,,,,,,,4Yr,Oregon State University (Corvallis OR)
2018,6,,193,29,Indians,Y,$900000,Raynel Delgado (minors),3B,,,,,,,,,,,,,HS,Calvary Christian HS (Fort Lauderdale FL)
2018,7,,223,29,Indians,Y,$185600,Cody Morris (minors),RHP,,,,,,,,,,,,,4Yr,University of South Carolina (Columbia SC)
2018,8,,253,29,Indians,Y,$155900,Alex Royalty (minors),RHP,,,,,,,,,,,,,4Yr,University of North Carolina at Wilmington (Wilmington NC)
2018,9,,283,29,Indians,Y,$150000,Brian Eichhorn (minors),RHP,,,,,,,,,,,,,4Yr,Georgia Southern University (Statesboro GA)
2018,10,,313,29,Indians,Y,$136800,Robert Broom (minors),RHP,,,,,,,,,,,,,4Yr,Mercer University (Macon GA)
2018,11,,343,29,Indians,Y,$125000,Jack DeGroat (minors),RHP,,,,,,,,,,,,,4Yr,Liberty University (Lynchburg VA)
2018,12,,373,29,Indians,Y,$125000,Thomas Ponticelli (minors),RHP,,,,,,,,,,,,,4Yr,University of San Francisco (San Francisco CA)
2018,13,,403,29,Indians,Y,$125000,Kyle Marman (minors),P,,,,,,,,,,,,,4Yr,Florida Atlantic University (Boca Raton FL)
2018,14,,433,29,Indians,Y,$515000,Korey Holland (minors),OF,,,,,,,,,,,,,HS,Langham Creek Senior HS (Houston TX)
