Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2014,1,,8,8,Rockies,Y,$2300000,Kyle Freeland (minors)\freelky01,LHP,12.4,89,148,1,.115,.305,109,34,34,4.26,1.42,0,4Yr,University of Evansville (Evansville IN)
2014,1,,35,35,Rockies,Y,$2000000,Forrest Wall (minors),2B,,,,,,,,,,,,,HS,Orangewood Christian HS (Maitland FL)
2014,2,,48,7,Rockies,Y,$100000,Ryan Castellani (minors)\castery01,RHP,0.1,1,1,0,.000,.000,11,1,4,5.79,1.54,0,HS,Brophy College Preparatory (Phoenix AZ)
2014,3,,82,8,Rockies,Y,$672100,Sam Howard (minors)\howarsa01,LHP,0.1,56,1,0,.000,.000,83,6,5,4.66,1.39,0,4Yr,Georgia Southern University (Statesboro GA)
2014,4,,113,8,Rockies,Y,$360000,Wes Rogers (minors),CF,,,,,,,,,,,,,JC,Spartanburg Methodist College (Spartanburg SC)
2014,5,,143,8,Rockies,Y,$650000,Kevin Padlo (minors)\padloke01,3B,-0.1,9,12,0,.083,.381,,,,,,,HS,Murrieta Valley HS (Murrieta CA)
2014,6,,173,8,Rockies,Y,$620000,Max George (minors),SS,,,,,,,,,,,,,HS,Regis Jesuit HS (Aurora CO)
2014,7,,203,8,Rockies,Y,$194300,Drew Weeks (minors),LF,,,,,,,,,,,,,4Yr,University of North Florida (Jacksonville FL)
2014,8,,233,8,Rockies,Y,$160200,Harrison Musgrave (minors)\musgrha01,LHP,0.7,41,3,0,.000,.000,45,2,3,4.45,1.35,0,4Yr,West Virginia University (Morgantown WV)
2014,9,,263,8,Rockies,Y,$149700,Andrew Rohrbach (minors),RHP,,,,,,,,,,,,,4Yr,California State University Long Beach (Long Beach CA)
2014,10,,293,8,Rockies,Y,$10000,Troy Stein (minors),C,,,,,,,,,,,,,4Yr,Texas A&M University (College Station TX)
2014,11,,323,8,Rockies,Y,,Richard Prigatano (minors),RF,,,,,,,,,,,,,4Yr,California State University Long Beach (Long Beach CA)
2014,12,,353,8,Rockies,Y,,Dylan Craig (minors),LHP,,,,,,,,,,,,,4Yr,Illinois State University (Normal IL)
2014,13,,383,8,Rockies,Y,,Chris Rabago (minors),SS,,,,,,,,,,,,,4Yr,University of California Irvine (Irvine CA)
