Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2015,1,,13,13,Rays,Y,$2959600,Garrett Whitley (minors),OF,,,,,,,,,,,,,HS,Niskayuna HS (Niskayuna NY)
2015,2,,52,10,Rays,Y,$1482500,Chris Betts (minors),C,,,,,,,,,,,,,HS,Woodrow Wilson HS (Long Beach CA)
2015,3,,87,12,Rays,Y,$697500,Brandon Lowe (minors)\lowebr01,2B,7.7,259,891,54,.245,.822,,,,,,,4Yr,University of Maryland (College Park MD)
2015,4,,118,13,Rays,Y,$437500,Brandon Koch (minors),RHP,,,,,,,,,,,,,4Yr,Dallas Baptist University (Dallas TX)
2015,5,,148,13,Rays,Y,$356400,Joe McCarthy (minors)\mccarjo04,RF,-0.4,4,10,0,.000,.000,,,,,,,4Yr,University of Virginia (Charlottesville VA)
2015,6,,178,13,Rays,Y,$167500,Benton Moss (minors),RHP,,,,,,,,,,,,,4Yr,University of North Carolina at Chapel Hill (Chapel Hill NC)
2015,7,,208,13,Rays,Y,$198900,Jake Cronenworth (minors)\croneja01,2B,5.2,140,493,16,.282,.822,1,0,0,0.00,1.50,0,4Yr,University of Michigan (Ann Arbor MI)
2015,8,,238,13,Rays,Y,$122500,Reece Karalus (minors),RHP,,,,,,,,,,,,,4Yr,Santa Clara University (Santa Clara CA)
2015,9,,268,13,Rays,Y,$7500,Danny De la Calle (minors),C,,,,,,,,,,,,,4Yr,Florida State University (Tallahassee FL)
2015,10,,298,13,Rays,Y,$7500,Sam Triece (minors),RHP,,,,,,,,,,,,,4Yr,Washington State University (Pullman WA)
2015,11,,328,13,Rays,Y,$100000,Ian Gibaut (minors)\gibauia01,RHP,-0.1,0,0,0,,,24,1,2,6.08,1.58,0,4Yr,Tulane University (New Orleans LA)
2015,12,,358,13,Rays,Y,$100000,David Olmedo-Barrera (minors),OF,,,,,,,,,,,,,4Yr,California State University Fullerton (Fullerton CA)
2015,13,,388,13,Rays,Y,$177500,Nicholas Padilla (minors),RHP,,,,,,,,,,,,,JC,Grayson County College (Denison TX)
2015,14,,418,13,Rays,Y,,Tyler Brashears (minors),RHP,,,,,,,,,,,,,4Yr,University of Hawaii at Manoa (Honolulu HI)
