Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2016,1,,22,22,Pirates,Y,$2253700,Will Craig (minors)\craigwi01,3B,-0.7,20,64,1,.203,.542,,,,,,,4Yr,Wake Forest University (Winston-Salem NC)
2016,1,,41,41,Pirates,N,,Nick Lodolo (minors),LHP,,,,,,,,,,,,,HS,Damien HS (La Verne CA)
2016,2,,68,27,Pirates,Y,$900000,Travis MacGregor (minors),RHP,,,,,,,,,,,,,HS,East Lake HS (Tarpon Springs FL)
2016,3,,105,28,Pirates,Y,$500000,Stephen Alemais (minors),SS,,,,,,,,,,,,,4Yr,Tulane University (New Orleans LA)
2016,4,,135,29,Pirates,Y,$800000,Braeden Ogle (minors),LHP,,,,,,,,,,,,,HS,Jensen Beach HS (Jensen Beach FL)
2016,5,,165,29,Pirates,Y,$285000,Blake Cederlind (minors)\cederbl01,RHP,0.0,0,0,0,,,5,0,0,4.50,1.00,0,JC,Merced College (Merced CA)
2016,6,,195,29,Pirates,Y,$175000,Cam Vieaux (minors),LHP,,,,,,,,,,,,,4Yr,Michigan State University (East Lansing MI)
2016,7,,225,29,Pirates,Y,$150000,Brent Gibbs (minors),C,,,,,,,,,,,,,JC,Central Arizona College (Coolidge AZ)
2016,8,,255,29,Pirates,Y,$160000,Dylan Prohoroff (minors),RHP,,,,,,,,,,,,,4Yr,California State University Fullerton (Fullerton CA)
2016,9,,285,29,Pirates,Y,$160000,Clark Eagan (minors),CF,,,,,,,,,,,,,4Yr,University of Arkansas (Fayetteville AR)
2016,10,,315,29,Pirates,Y,$10000,Matt Anderson (minors),RHP,,,,,,,,,,,,,4Yr,Morehead State University (Morehead KY)
2016,11,,345,29,Pirates,Y,$300000,Max Kranick (minors)\kranima01,RHP,0.3,1,3,0,.000,.000,1,1,0,0.00,0.00,0,HS,Valley View HS (Archbald PA)
2016,12,,375,29,Pirates,Y,$75000,Arden Pabst (minors),C,,,,,,,,,,,,,4Yr,Georgia Institute of Technology (Atlanta GA)
2016,13,,405,29,Pirates,Y,$100000,John Pomeroy (minors),RHP,,,,,,,,,,,,,4Yr,Oregon State University (Corvallis OR)
2016,14,,435,29,Pirates,N,,Hagen Owenby (minors),C,,,,,,,,,,,,,4Yr,East Tennessee State University (Johnson City TN)
2016,15,,465,29,Pirates,Y,$5000,Danny Beddes (minors),RHP,,,,,,,,,,,,,4Yr,Utah Valley University (Orem UT)
2016,16,,495,29,Pirates,Y,$100000,Matt Diorio (minors),RF,,,,,,,,,,,,,4Yr,University of Central Florida (Orlando FL)
2016,17,,525,29,Pirates,Y,$60000,Matt Frawley (minors),RHP,,,,,,,,,,,,,4Yr,Purdue University (West Lafayette IN)
2016,18,,555,29,Pirates,Y,$80000,Kevin Mahala (minors),SS,,,,,,,,,,,,,4Yr,George Washington University (Washington DC)
