Year,Rnd,DT,OvPck,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G,W,L,ERA,WHIP,SV,Type,Drafted Out of
2013,1,,24,24,Athletics,Y,$1800000,Billy McKinney (minors)\mckinbi01,CF,1.0,198,552,26,.225,.719,,,,,,,HS,Plano West Senior HS (Plano TX)
2013,2,,63,24,Athletics,Y,$400000,Dillon Overton (minors)\overtdi01,LHP,-1.5,2,1,0,.000,.000,17,1,4,9.13,1.88,0,4Yr,University of Oklahoma (Norman OK)
2013,2,,71,32,Athletics,Y,$750000,Chad Pinder (minors)\pindech01,SS,3.9,411,1156,47,.240,.719,,,,,,,4Yr,Virginia Polytechnic Institute and State University (Blacksburg VA)
2013,3,,100,27,Athletics,Y,$500000,Ryon Healy (minors)\healyry01,1B,2.5,405,1514,69,.261,.748,,,,,,,4Yr,University of Oregon (Eugene OR)
2013,3,,106,33,Athletics,Y,$486600,*Chris Kohler (minors),LHP,,,,,,,,,,,,,HS,Los Osos HS (Rancho Cucamonga CA)
2013,4,,131,25,Athletics,Y,$370000,Dylan Covey (minors)\coveydy01,RHP,-2.7,4,4,0,.000,.000,71,6,29,6.57,1.59,0,4Yr,University of San Diego (San Diego CA)
2013,5,,161,25,Athletics,Y,$500000,Bobby Wahl (minors)\wahlbo01,RHP,-0.4,6,0,0,,,17,0,2,7.63,1.89,0,4Yr,University of Mississippi (Oxford MS)
2013,6,,191,25,Athletics,Y,$200000,Kyle Finnegan (minors)\finneky01,RHP,0.2,29,0,0,,,58,4,2,3.44,1.51,0,4Yr,Texas State University (San Marcos TX)
2013,7,,221,25,Athletics,Y,$500000,Dustin Driver (minors),RHP,,,,,,,,,,,,,HS,Wenatchee HS (Wenatchee WA)
2013,8,,251,25,Athletics,Y,$100000,Tyler Marincov (minors),OF,,,,,,,,,,,,,4Yr,University of North Florida (Jacksonville FL)
2013,9,,281,25,Athletics,Y,$7500,Matt Stalcup (minors),LHP,,,,,,,,,,,,,4Yr,Pittsburg State University (Pittsburg KS)
2013,10,,311,25,Athletics,Y,$5000,Jerad Grundy (minors),LHP,,,,,,,,,,,,,4Yr,University of Kentucky (Lexington KY)
2013,11,,341,25,Athletics,Y,$100000,Lou Trivino (minors)\trivilo01,RHP,1.9,13,0,0,,,189,15,12,3.55,1.26,17,4Yr,Slippery Rock University of Pennsylvania (Slippery Rock PA)
2013,12,,371,25,Athletics,Y,,Dakota Freese (minors),RHP,,,,,,,,,,,,,JC,Des Moines Area Community College (Boone IA)
